,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1372,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.30000305175781,2191.9000701904297,No
1373,Male,0,No,Yes,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.850000381469727,19.850000381469727,No
1374,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.3499984741211,3795.749931335449,No
1375,Female,0,Yes,Yes,39,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),19.850000381469727,774.1500148773193,No
1376,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,70.0,350.0,Yes
1377,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),82.30000305175781,5925.6002197265625,No
1378,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),66.80000305175781,3874.400177001953,No
1379,Female,0,No,No,70,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),44.599998474121094,3121.9998931884766,No
1380,Male,0,Yes,Yes,61,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),98.44999694824219,6005.449813842773,No
1381,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.69999694824219,141.39999389648438,No
1382,Female,0,Yes,Yes,46,Yes,Yes,No,No,No,No,No,No,Yes,One year,No,Mailed check,24.950000762939453,1147.7000350952148,No
1383,Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.95000076293945,49.95000076293945,Yes
1384,Female,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,1523.5,Yes
1385,Female,0,No,No,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),102.5,4920.0,No
1386,Male,0,No,No,64,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.55000305175781,5539.2001953125,No
1387,Male,0,Yes,Yes,72,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),24.299999237060547,1749.5999450683594,No
1388,Female,0,Yes,Yes,12,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.349998474121094,700.1999816894531,No
1389,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,3204.5,Yes
1390,Female,0,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),68.75,4950.0,No
1391,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.80000305175781,2488.2000885009766,No
1392,Male,0,Yes,Yes,33,Yes,No,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),20.100000381469727,663.300012588501,No
1393,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.350000381469727,20.350000381469727,No
1394,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,110.80000305175781,6869.600189208984,No
1395,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,73.0,2993.0,Yes
1396,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.05000305175781,6403.2001953125,Yes
1397,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),82.8499984741211,331.3999938964844,No
1398,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.3499984741211,2024.3999633789062,No
1399,Female,0,Yes,Yes,14,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,19.549999237060547,273.69998931884766,No
1400,Male,0,No,Yes,3,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.950000762939453,59.85000228881836,No
1401,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.80000305175781,399.20001220703125,Yes
1402,Female,0,No,Yes,18,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.0,630.0,Yes
1403,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.25,530.0,No
1404,Female,0,No,No,35,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),23.299999237060547,815.4999732971191,No
1405,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,76.0,76.0,Yes
1406,Male,0,No,Yes,66,Yes,Yes,No,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),25.299999237060547,1669.799949645996,No
1407,Male,0,No,Yes,8,No,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,44.54999923706055,356.3999938964844,No
1408,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.0999984741211,7391.099891662598,No
1409,Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.55000305175781,3979.650131225586,No
1410,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.8499984741211,187.6999969482422,Yes
1411,Male,1,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.44999694824219,2942.0499114990234,No
1412,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,84.30000305175781,1264.5000457763672,Yes
1413,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.55000305175781,6145.750198364258,No
1414,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,95.5,3342.5,No
1415,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),100.30000305175781,6419.2001953125,No
1416,Female,0,Yes,Yes,58,No,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),55.5,3219.0,No
1417,Female,1,No,No,18,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.849998474121094,897.2999725341797,No
1418,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55000305175781,5999.850204467773,No
1419,Male,0,Yes,Yes,63,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Mailed check,19.149999618530273,1206.4499759674072,No
1420,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.80000305175781,5988.000183105469,No
1421,Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.4000015258789,759.6000137329102,Yes
1422,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.05000305175781,7913.500213623047,No
1423,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.0999984741211,1516.4999771118164,Yes
1424,Female,0,No,Yes,48,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,19.950000762939453,957.6000366210938,No
1425,Male,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.1500015258789,889.8000183105469,No
1426,Male,1,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,92.0,6532.0,No
1427,Male,1,No,No,44,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.8499984741211,3249.399932861328,No
1428,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.45000076293945,50.45000076293945,Yes
1429,Male,0,Yes,Yes,45,Yes,Yes,No,No,No,No,No,No,Yes,Two year,No,Mailed check,24.450000762939453,1100.2500343322754,No
1430,Female,0,No,No,23,Yes,Yes,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),24.799999237060547,570.3999824523926,No
1431,Female,0,Yes,No,43,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),64.8499984741211,2788.549934387207,No
1432,Male,0,No,No,35,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),20.75,726.25,No
1433,Male,0,Yes,No,9,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,68.94999694824219,620.5499725341797,No
1434,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.94999694824219,1199.3999633789062,Yes
1435,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.4000015258789,7111.000099182129,No
1436,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.4000015258789,182.8000030517578,Yes
1437,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.0,1323.0,No
1438,Female,0,No,No,40,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.25,2010.0,No
1439,Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.55000305175781,377.75001525878906,Yes
1440,Male,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),19.899999618530273,159.1999969482422,No
1441,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.80000305175781,5672.400177001953,No
1442,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.30000305175781,5215.600158691406,No
1443,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,55.79999923706055,167.39999771118164,No
1444,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.1500015258789,4557.150062561035,No
1445,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,98.55000305175781,1971.0000610351562,No
1446,Male,0,No,Yes,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.04999923706055,50.04999923706055,No
1447,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.80000305175781,323.20001220703125,Yes
1448,Male,0,No,No,23,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,20.850000381469727,479.5500087738037,No
1449,Female,1,No,No,6,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),19.5,117.0,No
1450,Male,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,19.350000381469727,154.8000030517578,No
1451,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.5,1251.0,No
1452,Male,1,No,No,52,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.79999923706055,2537.5999603271484,No
1453,Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,2929.5,No
1454,Male,0,Yes,Yes,29,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,20.649999618530273,598.8499889373779,No
1455,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),106.05000305175781,3817.8001098632812,No
1456,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.0,1600.0,Yes
1457,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,108.30000305175781,4548.600128173828,No
1458,Male,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,20.549999237060547,20.549999237060547,Yes
1459,Female,0,No,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.6500015258789,5979.000091552734,No
1460,Male,0,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.30000305175781,426.50001525878906,Yes
1461,Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),95.9000015258789,2109.800033569336,No
1462,Male,0,Yes,No,36,Yes,No,No,No,No,No,No,No,Yes,One year,No,Mailed check,20.0,720.0,No
1463,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4000015258789,281.6000061035156,Yes
1464,Male,0,No,No,9,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,64.94999694824219,584.5499725341797,No
1465,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.5999984741211,74.5999984741211,No
1466,Male,0,Yes,Yes,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.20000076293945,590.4000091552734,No
1467,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,73.75,1696.25,No
1468,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),92.30000305175781,5722.600189208984,No
1469,Male,0,No,No,37,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),98.80000305175781,3655.600112915039,Yes
1470,Female,0,No,No,8,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.200000762939453,153.60000610351562,No
1471,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),88.6500015258789,2748.150047302246,No
1472,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),74.4000015258789,967.2000198364258,Yes
1473,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,2370.0,Yes
1474,Male,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.94999694824219,4317.749862670898,No
1475,Female,1,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),105.4000015258789,7272.6001052856445,No
1476,Male,0,No,No,2,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.25,40.5,No
1477,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.0,6466.0,Yes
1478,Male,0,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.69999694824219,4292.69987487793,Yes
1479,Female,0,No,No,44,No,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,49.04999923706055,2158.199966430664,No
1480,Male,0,No,No,39,No,No,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,35.54999923706055,1386.4499702453613,No
1481,Male,0,Yes,Yes,72,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),65.0999984741211,4687.199890136719,No
1482,Female,1,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.8499984741211,1259.0499801635742,No
1483,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Credit card (automatic),69.75,3557.25,No
1484,Female,1,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,99.19999694824219,7043.199783325195,No
1485,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.69999694824219,2127.399932861328,Yes
1486,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.04999923706055,110.0999984741211,Yes
1487,Female,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.80000305175781,5980.8001708984375,No
1488,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.25,51.25,No
1489,Female,0,Yes,Yes,23,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,57.75,1328.25,No
1490,Female,1,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),70.8499984741211,4676.099899291992,No
1491,Female,0,No,No,1,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,19.549999237060547,19.549999237060547,No
1492,Male,1,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.19999694824219,1675.7999420166016,Yes
1493,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.5,874.5,No
1494,Female,0,Yes,Yes,8,Yes,No,No,No,No,No,No,No,Yes,One year,Yes,Mailed check,19.75,158.0,Yes
1495,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),98.1500015258789,5103.800079345703,No
1496,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,20.25,60.75,No
1497,Female,0,Yes,Yes,51,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.1500015258789,4036.650077819824,No
1498,Male,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.6500015258789,1134.7500228881836,Yes
1499,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.25,6032.0,No
1500,Female,0,No,No,37,No,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),40.20000076293945,1487.4000282287598,No
1501,Male,0,No,No,13,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Mailed check,19.950000762939453,259.3500099182129,No
1502,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,55.349998474121094,2712.1499252319336,No
1503,Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.1500015258789,4596.750068664551,No
1504,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.0999984741211,1279.7999725341797,No
1505,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.69999694824219,74.69999694824219,Yes
1506,Male,0,Yes,No,68,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),54.099998474121094,3678.7998962402344,No
1507,Male,0,No,No,54,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),19.649999618530273,1061.0999794006348,No
1508,Female,1,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),88.44999694824219,2034.3499298095703,No
1509,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.6500015258789,1303.0500259399414,Yes
1510,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),80.4000015258789,5708.400108337402,No
1511,Female,0,Yes,Yes,67,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),19.25,1289.75,No
1512,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.80000305175781,1187.2000427246094,No
1513,Female,1,No,No,1,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.799999237060547,25.799999237060547,Yes
1514,Female,0,No,Yes,63,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),19.5,1228.5,No
1515,Female,0,No,No,41,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,68.5999984741211,2812.599937438965,No
1516,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.5999984741211,1574.1999740600586,No
1517,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.55000305175781,5630.8001708984375,No
1518,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),20.549999237060547,102.74999618530273,No
1519,Female,0,No,No,2,No,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,42.599998474121094,85.19999694824219,Yes
1520,Female,0,Yes,No,3,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,19.600000381469727,58.80000114440918,No
1521,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,67.44999694824219,2495.649887084961,No
1522,Female,0,No,No,29,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),68.8499984741211,1996.6499557495117,Yes
1523,Male,0,No,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.54999923706055,348.3999938964844,No
1524,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),109.8499984741211,6920.549903869629,No
1525,Female,0,Yes,Yes,7,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.649999618530273,144.5499973297119,No
1526,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.4000015258789,286.2000045776367,No
1527,Male,0,Yes,Yes,72,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),21.0,1512.0,No
1528,Female,0,No,No,19,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.20000076293945,1067.8000144958496,No
1529,Female,0,Yes,No,59,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),18.399999618530273,1085.5999774932861,No
1530,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),90.0,180.0,Yes
1531,Female,0,Yes,Yes,35,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,25.75,901.25,No
1532,Male,0,No,No,14,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),19.600000381469727,274.4000053405762,No
1533,Female,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.3499984741211,1054.8999786376953,Yes
1534,Female,0,Yes,Yes,69,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),19.799999237060547,1366.1999473571777,No
1535,Male,1,Yes,No,7,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.19999694824219,449.3999786376953,No
1536,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),75.75,5226.75,No
1537,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,78.94999694824219,5684.3997802734375,No
1538,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,100.8499984741211,806.7999877929688,Yes
1539,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,50.29999923706055,201.1999969482422,No
1540,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),80.30000305175781,5058.900192260742,No
1541,Male,0,No,No,72,Yes,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),19.850000381469727,1429.2000274658203,No
1542,Female,0,No,No,46,Yes,No,No,No,No,No,No,No,Yes,Two year,Yes,Electronic check,21.100000381469727,970.6000175476074,No
